dim,mu_act,mu_recon,sigma_act,sigma_recon,fd_1d,mean_delta,sigma_delta
1325,0.07639041748046875,0.1879285888671875,2.7186932265178108,2.0141766244346977,0.5087844062870286,0.11153817138671875,-0.7045166020831131
1756,0.714058740234375,0.313829052734375,2.544955438915466,1.9545871896511304,0.5087184724957843,-0.4002296875,-0.5903682492643356
509,0.28019814109802244,-0.1045010009765625,2.506212518243165,1.9057167444948921,0.5085886042024585,-0.38469914207458494,-0.6004957737482728
1452,0.5921440368652344,0.238912646484375,2.3866085414558644,1.7677156893344033,0.5078007775574319,-0.35323139038085943,-0.6188928521214612
1683,0.2920709564208984,-0.095871826171875,2.525542141020167,1.9280847695869239,0.5074549132457439,-0.3879427825927734,-0.597457371433243
1188,-0.2499609100341797,0.2452162841796875,2.5725148209689745,2.0605753701308296,0.5072824549939794,0.4951771942138672,-0.511939450838145
1141,-0.05723546142578125,0.33477470703125,2.633920477287247,2.039415505143715,0.5071081340770918,0.39201016845703124,-0.594504972143532
1617,0.6301709899902344,0.16676708984375,2.577908121866658,2.037461692559882,0.506825517621417,-0.46340390014648436,-0.5404464293067761
2295,-1.0641331268310548,-0.69419765625,2.4848326843223307,1.8772698483391723,0.5059848520619247,0.3699354705810548,-0.6075628359831584
413,0.25296817932128907,-0.135925390625,2.5471304966415067,1.9516906427700815,0.5057868283239935,-0.3888935699462891,-0.5954398538714252
1070,-1.0925544494628907,-0.45807454223632815,3.84213909757321,3.521497605288124,0.5053757192490341,0.6344799072265626,-0.32064149228508576
368,-0.6427627471923828,-0.4190430419921875,2.629846697869445,1.955077714603465,0.5053636872726667,0.2237197052001953,-0.67476898326598
1932,-0.25563400802612307,-0.0357178466796875,2.5234442505952512,1.8479735679692681,0.5046237611085631,0.21991616134643557,-0.6754706826259831
1750,0.45270984268188474,-0.0610709228515625,2.6641904071622915,2.1743241328009884,0.5039396417887586,-0.5137807655334472,-0.48986627436130314
435,-0.5844696058273315,-0.2246118438720703,2.633763278428133,2.02295386876313,0.5025857437747588,0.3598577619552612,-0.610809409665003
416,0.28923470153808595,-0.14734482421875,2.5495999293299447,1.991406243933075,0.5021818727270032,-0.43657952575683595,-0.5581936853968696
1804,-0.4781673095703125,-0.12342183837890625,2.5319253675955977,1.9187683066224543,0.501805930752036,0.35474547119140626,-0.6131570609731434
279,-0.8321374816894531,-0.5428376708984375,2.5755885009490136,1.9291083452683562,0.5016309722126044,0.28929981079101563,-0.6464801556806574
604,0.11356925659179687,0.5372248046875,2.4581398244173585,1.8907328273898591,0.5014347237080352,0.42365554809570316,-0.5674069970274993
1029,0.588758935546875,0.203673974609375,2.4357339648512153,1.8416094528645957,0.5012743628835749,-0.3850849609375,-0.5941245119866196
1981,-0.5718018249511718,-0.80232412109375,2.973857922177197,2.3044375811503817,0.5012641219993043,-0.23052229614257813,-0.6694203410268154
1857,-0.24434564819335938,0.0788215576171875,2.5883309655294395,1.9586436173583928,0.5009431993580814,0.32316720581054686,-0.6296873481710468
2100,1.6189590209960938,1.2902845703125,2.8336122631705756,2.2068065658407914,0.500912276737239,-0.3286744506835937,-0.6268056973297842
450,-0.4822441345214844,-0.08958486328125,2.6848742058968207,2.0963194084896415,0.5005780528419177,0.3926592712402344,-0.5885547974071792
1475,0.6717422485351563,0.243815869140625,2.4964911421898126,1.9331815562617298,0.5004386757801804,-0.42792637939453126,-0.5633095859280828
168,0.5648901733398437,0.291816845703125,2.766477185904778,2.1139329485982477,0.5003830239085519,-0.2730733276367187,-0.6525442373065302
1977,0.15697054138183594,-0.26538896484375,2.544489049253492,1.9773477723085355,0.5000367805138766,-0.42235950622558593,-0.5671412769449564
358,0.15307147216796874,-0.39847841796875,2.7890267131748576,2.3465576211489165,0.49998617870808726,-0.5515498901367187,-0.4424690920259411
550,1.3534848510742188,0.7573833984375,4.1886517821096545,3.8085917279301116,0.49978258661856334,-0.5961014526367188,-0.3800600541795429
298,0.44247625732421875,0.151104052734375,2.521790744150158,1.87787142000381,0.4995298576166355,-0.29137220458984375,-0.6439193241463481
1667,0.5117756591796875,0.1212572021484375,2.4999901493494057,1.9112461676283188,0.4991241412948677,-0.39051845703125,-0.5887439817210869
1413,0.5778552032470703,0.02167121887207031,3.9391717211208817,3.5036884647384903,0.4989862910646618,-0.5561839843749999,-0.4354832563823914
46,-0.6533655517578125,-0.274841455078125,2.560997214738747,1.964762827422888,0.4987759363850913,0.3785240966796875,-0.5962343873158591
106,-0.6659577270507813,-0.3747171875,2.6672090326029436,2.0242620995804854,0.49820181056081553,0.2912405395507813,-0.6429469330224582
2242,-0.9985352630615234,-0.61948681640625,2.612735801434698,2.018098575878548,0.49727115492889107,0.3790484466552734,-0.5946372255561498
1015,0.6548792297363282,0.31447841796875,2.7988655419702893,2.181724211188238,0.4967361348114674,-0.3404008117675782,-0.6171413307820512
70,-0.768051416015625,-0.4092609375,2.665064050809095,2.058451614453738,0.4967092554144531,0.358790478515625,-0.6066124363553569
842,0.3735739227294922,-0.032059521484375,2.4920735699632117,1.9162574471285794,0.496102698381113,-0.4056334442138672,-0.5758161228346323
428,0.6543577178955078,0.3679575927734375,2.707781822335635,2.0643819440148534,0.49598843509313395,-0.2864001251220703,-0.6433998783207815
2259,-0.2438641845703125,-0.24358336181640625,2.63509936423213,1.9311671371837102,0.49552065913876725,0.0002808227539062569,-0.7039322270484198
901,0.2044198486328125,0.59080908203125,2.526246966816213,1.937980767659821,0.49535376075613985,0.38638923339843756,-0.5882661991563918
1383,-0.846586181640625,-0.570631494140625,2.6050324205024844,1.9578344211553156,0.4950162399122006,0.2759546875000001,-0.6471979993471688
1930,0.9329704376220703,0.6293578979492187,2.577301481714361,1.9427905035029214,0.4947847557174371,-0.3036125396728516,-0.6345109782114398
1080,0.6482937255859375,0.24022900390625,2.7296447101322006,2.1567218857866117,0.4947573797356472,-0.40806472167968744,-0.5729228243455888
1,-0.39598045654296876,-0.132795703125,2.520113964728256,1.867903218153568,0.49464507237918925,0.26318475341796876,-0.6522107465746882
1096,-1.0573773895263672,-0.7482748046875,2.620768038638146,1.9890892403804836,0.4945625121223136,0.3091025848388672,-0.6316787982576624
1220,0.5435677062988281,0.105439013671875,2.5897209743196004,2.0403503318928053,0.4937648540634326,-0.4381286926269531,-0.549370642426795
926,-0.42957273559570314,-0.0341640869140625,2.5555592896437513,1.974775348503408,0.4936579857387508,0.3954086486816406,-0.5807839411403433
1570,30.872440502929688,30.6873515625,18.793842813640456,19.47160456669642,0.49361890977487827,-0.1850889404296865,0.6777617530559645
380,-0.5348402801513672,-0.1825271484375,2.4780956704486967,1.8704559312729063,0.49335059540365533,0.3523131317138672,-0.6076397391757904
1074,0.49231730346679686,0.128132177734375,2.5528552456908913,1.9525954474873404,0.49294263114410763,-0.3641851257324219,-0.6002597982035509
1540,-0.4389861785888672,-0.3806215393066406,2.6009644256965614,1.9013643330305459,0.49284672077684194,0.05836463928222657,-0.6996000926660155
357,0.48090723876953123,0.728239111328125,2.60136718803564,1.9445181864282848,0.49262366609592,0.2473318725585938,-0.6568490016073554
396,-0.18238247451782227,0.3641119140625,2.6383859091514545,2.198118517153691,0.49249149320629265,0.5464943885803223,-0.44026739199776355
185,-0.969749479675293,-0.547313671875,2.4182113365405895,1.857822689742453,0.49248744717213266,0.422435807800293,-0.5603886467981365
632,-0.5799398742675781,-0.13692005615234376,2.418929138204613,1.8747702598072118,0.4923754441815729,0.44301981811523433,-0.5441588783974012
1815,1.328697430419922,0.8309231964111328,2.9321742563947524,2.4380083195231212,0.4919791612072537,-0.4977742340087892,-0.49416593687163113
1356,-0.021834649658203125,0.3621647392272949,2.5551168877574946,1.968170916165304,0.49196110423273653,0.38399938888549806,-0.5869459715921905
1527,-0.3567206176757812,0.03457099609375,2.5300766454993036,1.9480193787041515,0.4918997888354068,0.39129161376953125,-0.582057266795152
976,-0.5386493774414063,-0.2784345458984375,3.0444066532691867,2.3931228745652335,0.4918823189578354,0.26021483154296876,-0.6512837787039532
844,0.47721527709960937,0.2368875,2.553903406857394,1.8957254155670769,0.49095570866459637,-0.24032777709960937,-0.6581779912903172
341,0.7138669067382812,0.282997509765625,2.5142087168475644,1.9618141160539646,0.4907882322335009,-0.43086939697265625,-0.5523946007935998
233,-0.40223476867675784,-0.649167431640625,2.5601353096581803,1.9047149928770424,0.49055153168791393,-0.24693266296386712,-0.6554203167811379
1182,0.822443359375,0.441895947265625,2.5877281956758797,2.0000375743192396,0.4901965992936963,-0.38054741210937504,-0.5876906213566402
1482,0.7306828857421875,0.2943707275390625,2.814952537850451,2.26765847757124,0.4898990878127738,-0.436312158203125,-0.5472940602792113
259,0.7470871337890626,0.25889736328125,2.593120896446422,2.092096063200074,0.48935513555800153,-0.48818977050781254,-0.5010248332463481
2276,0.2814060729980469,-0.10141549072265625,2.5417765454711057,1.9564365040409009,0.48917531375107826,-0.38282156372070314,-0.5853400414302048
942,0.09765512084960938,0.200840380859375,2.722486828615191,2.0310350444555048,0.4887527677008964,0.10318526000976562,-0.6914517841596863
615,0.49376600646972657,0.1969506591796875,2.6304183878648084,1.997543362173122,0.48863014853115927,-0.2968153472900391,-0.6328750256916864
468,-0.4160028564453125,-0.021935546875,2.6944891070384185,2.1172965769367926,0.4884402612771008,0.3940673095703125,-0.5771925301016259
2127,-1.3547165313720704,-0.9511454833984375,2.6024026255147863,2.0318579498056972,0.48839081774252585,0.40357104797363286,-0.5705446757090891
543,-0.2218573455810547,0.11544146118164063,2.4908238842910904,1.8788558716098356,0.48827533358858244,0.3372988067626953,-0.6119680126812548
1267,-1.0118146942138673,-0.64268779296875,2.765846984776713,2.1732168691312674,0.4874651231927566,0.36912690124511727,-0.5926301156454454
235,-0.2764342590332031,0.12889150390625,2.7051573893328045,2.13677744879357,0.4873447309098337,0.4053257629394531,-0.5683799405392347
320,-0.09351716918945313,-0.510908154296875,2.6473023730064313,2.0878004508686656,0.4872576353247985,-0.41739098510742184,-0.5595019221377657
1090,0.4674050765991211,0.1818141845703125,2.505202134380722,1.8682923648855085,0.48721621208825633,-0.2855908920288086,-0.6369097694952133
1113,-0.2886307189941406,0.032202783203125,3.123544471074508,2.5038600625777305,0.486942902266164,0.3208335021972656,-0.6196844084967776
1351,0.2918658447265625,-0.145842822265625,2.506684271063644,1.9633216461790104,0.48683181928159663,-0.4377086669921875,-0.5433626248846335
1322,0.629892529296875,0.34041728515625,2.9036608086341174,2.2688206662353956,0.4868179233711038,-0.289475244140625,-0.6348401423987218
475,-0.04478785400390625,-0.435959423828125,2.562667931832842,1.9851721133330653,0.4865166174234704,-0.39117156982421875,-0.5774958184997765
928,0.6548150329589844,0.181367138671875,2.415500627853908,1.903592588568702,0.48620274928972207,-0.4734478942871093,-0.5119080392852062
24,0.4776542053222656,0.050104296875,2.6466749118497743,2.096160560449995,0.48586497531038475,-0.4275499084472656,-0.5505143513997792
693,0.22075952758789064,0.61348505859375,2.453442537613772,1.8778304638546781,0.4855626021610788,0.3927255310058594,-0.575612073759094
735,-0.5360805892944336,-0.221490966796875,2.655210131894527,2.033806584831728,0.4851089988853847,0.3145896224975586,-0.621403547062799
855,-0.42806885681152346,0.066212646484375,2.7012641438981793,2.21082296770013,0.4848467518109792,0.4942815032958985,-0.49044117619804917
1109,0.2267720703125,-0.219480322265625,2.516845429121668,1.9823885735711197,0.48478532832668053,-0.446252392578125,-0.5344568555505482
847,-0.40789501647949217,-0.06904140625,2.5960896261890354,1.9879701810701242,0.48463102869729296,0.3388536102294922,-0.6081194451189111
1884,-0.35423327941894533,0.075076513671875,2.678939771369145,2.1312072357745238,0.48431782899259623,0.42930979309082035,-0.5477325355946214
485,0.4861952941894531,0.10657281494140625,2.5841688126132976,2.0009068473546217,0.4843077468678466,-0.3796224792480469,-0.5832619652586759
665,-0.34392809143066405,-0.08570087890625,2.442143835297633,1.796075423985543,0.4840856853834568,0.25822721252441405,-0.64606841131209
713,1.3276644714355468,0.9383766723632813,2.7603097067036235,2.184133082647378,0.4835244926153808,-0.3892877990722655,-0.5761766240562456
1438,0.47771717224121096,0.08789150390625,2.503003626563573,1.9274793065042974,0.48319229467249053,-0.38982566833496096,-0.5755243200592757
622,0.7587246856689454,0.3696114379882813,2.7117780384282106,2.135802994482546,0.4831563707688041,-0.3891132476806641,-0.5759750439456646
2017,-0.30876858291625975,-0.6583167724609374,2.5501685873836744,1.949451651941769,0.48304477334067614,-0.3495481895446777,-0.6007169354419053
1836,0.05010910339355469,0.39841048583984373,2.4247520049699873,1.8236904172891755,0.4825888851993744,0.34830138244628905,-0.6010615876808119
633,0.8651564651489257,0.5027725280761719,2.504785074940842,1.912701958559451,0.48188453455224955,-0.36238393707275385,-0.5920831163813911
862,-0.44855391540527345,-0.045113433837890626,2.4871860032217192,1.922547119670291,0.48158129098552505,0.4034404815673828,-0.5646388835514282
1672,0.5563480072021484,0.216338330078125,2.5566402465554963,1.9517694925888422,0.48147520954217116,-0.3400096771240234,-0.604870753966654
1203,-1.2995290344238282,-0.8411001953125,2.5915423528531596,2.0707012685760247,0.48143243559994153,0.45842883911132815,-0.5208410842771349
1640,0.25474092712402346,-0.1507283203125,2.621260265764083,2.058220952058806,0.4814185793944502,-0.40546924743652346,-0.5630393137052772
1156,-2.3445351959228518,-1.72695205078125,5.250234321068737,4.934150570118774,0.4813178787775908,0.6175831451416018,-0.31608375094996255
1471,0.003059461975097656,-0.2832984130859375,2.6557613915411045,2.024383163957806,0.4806392988756991,-0.28635787506103516,-0.6313782275832986
261,0.20449961242675782,-0.095355322265625,2.455292373751506,1.8302846131735477,0.48054768264204784,-0.29985493469238284,-0.6250077605779585
606,-0.3507836547851563,0.101716796875,2.5420146038228357,2.0172591375100626,0.4801249581777814,0.4525004516601563,-0.5247554663127731
223,0.0867507080078125,-0.253060595703125,2.540784776095065,1.9370734039937654,0.4799391429341609,-0.3398113037109375,-0.6037113721012997
456,0.09179031372070312,-0.36463095703125,4.027142463355045,3.5061543778760296,0.47974896160591807,-0.4564212707519531,-0.5209880854790159
2025,0.3463519073486328,0.014986083984375,2.484467165004669,1.8763476380814383,0.4796126679192064,-0.3313658233642578,-0.6081195269232307
1185,-1.0462125366210937,-0.581424267578125,2.678968943600303,2.1659506184516713,0.47921593697826625,0.46478826904296866,-0.5130183251486318
1973,0.879999658203125,0.4856909423828125,2.5147587036305152,1.9457889745019152,0.4792059160365364,-0.39430871582031246,-0.5689697291286
1040,0.21346571655273439,0.494427783203125,2.4957255038713684,1.8631990488750483,0.4790293991666703,0.28096206665039064,-0.6325264549963201
1319,-0.5236076583862305,-0.06745386962890625,2.5126180320065887,1.9938554074074173,0.4771909396786824,0.4561537887573242,-0.5187626245991714
314,0.15427513427734374,-0.1689246337890625,2.725895910078025,2.115522895600545,0.4770133068805045,-0.32319976806640627,-0.6103730144774797
2298,-0.9683273864746094,-0.834153076171875,2.616739849101187,1.9393823341091811,0.47681594866136,0.1341743103027344,-0.6773575149920059
40,-0.18875111389160157,-0.1152864990234375,2.699644902007395,2.01309287725426,0.4767507323303575,0.07346461486816407,-0.6865520247531354
1435,-0.10858765258789063,0.2752879150390625,2.793629991072366,2.2197589503533823,0.476688422796805,0.3838755676269532,-0.5738710407189838
1921,-0.1902814453125,-0.447267724609375,2.515245527575479,1.874473310487999,0.4766309819380562,-0.256986279296875,-0.6407722170874801
1992,0.05324099426269531,0.44373040771484373,2.6635131582165665,2.0941877917184692,0.4766133549563957,0.39048941345214844,-0.5693253664980973
488,-0.05639666748046875,0.3171616455078125,2.764485464294404,2.1846988133547423,0.47569837381047975,0.37355831298828124,-0.5797866509396616
1235,0.4900812316894531,0.107630517578125,2.4643586608069548,1.890620313428305,0.475444239977049,-0.38245071411132814,-0.5737383473786497
2074,0.02740638427734375,0.15225673828125,2.726458831017036,2.048362268659191,0.47540255877642773,0.12485035400390625,-0.6780965623578452
1689,-0.6529997802734375,-0.29559556884765625,2.6082817899510404,2.018731085236721,0.47530780377403514,0.35740421142578127,-0.5895507047143194
628,-0.3545902618408203,-0.0439197998046875,2.530770911531855,1.9154514002040262,0.47513423700246216,0.3106704620361328,-0.6153195113278287
2237,0.2525529541015625,-0.0529545654296875,2.682509785798479,2.0647269360811586,0.4749904938949906,-0.30550751953125,-0.6177828497173206
335,0.225205615234375,-0.075656201171875,2.690711125056376,2.070837963887566,0.4747605685086821,-0.30086181640625,-0.6198731611688104
430,0.31789078979492186,-0.07014521484375,2.760756736830428,2.191685812340887,0.4744136579953241,-0.3880360046386718,-0.5690709244895409
1288,-0.2654540740966797,-0.030619046783447266,2.632263364141108,1.9848082389217225,0.47434562922605666,0.23483502731323244,-0.6474551252193854
995,-0.5245101013183594,-0.176547314453125,2.4212904242892255,1.8275089434831977,0.47365454799121964,0.3479627868652344,-0.5937814808060278
478,0.7125294738769531,0.37001331787109376,2.582039309082584,1.9860006176193652,0.4725794388462163,-0.34251615600585933,-0.5960386914632188
966,-0.5234430480957031,-0.315434423828125,2.544879975412358,1.8897380563894857,0.47247852183066213,0.2080086242675781,-0.6551419190228722
692,-0.04823427734375,-0.30676982421875,2.680788747513912,2.0447247932776613,0.47141798287661024,-0.25853554687499997,-0.6360639542362505
2197,-0.21472142333984376,0.01442430419921875,2.6950417783045273,2.0480875584628055,0.4710575270204171,0.2291457275390625,-0.6469542198417217
1227,-0.024989178466796876,0.25298192138671877,2.448366657426375,1.8209386237212075,0.47093386983290614,0.27797109985351565,-0.6274280337051676
1802,-0.29209844970703125,0.248799169921875,4.2726562405231245,3.850383988925501,0.4708840893895437,0.5408976196289063,-0.4222722515976236
2187,0.14492537231445313,-0.14834453125,2.662369749274205,2.042085504703432,0.47075978039943794,-0.29326990356445315,-0.6202842445707728
1334,-0.2870169097900391,0.08417010498046874,2.5446849839125534,1.9678527054914585,0.4705152773627127,0.3711870147705078,-0.5768322784210949
306,0.3478440856933594,-0.026021435546875,2.763213404222384,2.188179782120315,0.47043909452005717,-0.3738655212402344,-0.5750336221020689
1132,-0.2536551025390625,0.213233642578125,2.6139912736732236,2.111587492616848,0.4703946595368448,0.4668887451171875,-0.5024037810563757
112,-0.134033203125,-0.38954889068603515,2.647287418936318,2.010874764375294,0.4703093334751978,-0.25551568756103515,-0.636412654561024
51,0.06454533920288086,0.5330375244140625,4.014159837259442,3.513444268067404,0.47020100883525423,0.46849218521118163,-0.5007155691920375
1057,-0.6421812316894532,-0.3452158447265625,2.57876465830522,1.9608853221590348,0.4699633150904702,0.29696538696289065,-0.6178793361461854
455,0.27756669311523435,0.274986669921875,2.767249292653818,2.081723266849473,0.469952588574778,-0.002580023193359371,-0.6855260258043452
2189,-0.4571143005371094,-0.183582080078125,2.5443083094625134,1.9159339817414163,0.4696741713681632,0.2735322204589844,-0.6283743277210971
1118,0.5132154357910156,0.18902005615234374,2.5528699071336534,1.949122169288394,0.4696139751323306,-0.32419537963867184,-0.6037477378452594
2092,-0.09959550476074219,-0.445719189453125,2.5826340767076656,1.9916731889503432,0.4690363759639547,-0.3461236846923828,-0.5909608877573225
1565,-0.13078821411132813,0.1945791015625,2.7743665882441406,2.171820212033814,0.46892602559298907,0.32536731567382815,-0.6025463762103267
860,-0.18054506225585937,-0.04882432250976562,2.561773611219776,1.8900152779867805,0.4686096115472307,0.13172073974609375,-0.6717583332329957
1448,0.1766354736328125,-0.1193271484375,2.6696803377377405,2.0532729890157015,0.46755189322126794,-0.29596262207031254,-0.616407348722039
1076,0.4461389923095703,0.7124373046875,2.659058298133592,2.0293205372154137,0.467484438701574,0.26629831237792967,-0.6297377609181782
1707,-0.25821824340820315,0.0955411376953125,2.650623381148243,2.0657909019603107,0.46717472843184593,0.3537593811035157,-0.5848324791879325
1035,-0.003971087646484375,-0.15098074951171875,2.474754886855977,1.8072607092964783,0.4671603177575621,-0.14700966186523437,-0.6674941775594987
1364,1.0776125549316407,0.775971142578125,2.530106191360386,1.9168825419362554,0.4670307858596729,-0.3016414123535156,-0.6132236494241308
1827,0.26014439086914065,0.2465380859375,2.621925569326739,1.9388110264667957,0.46683061020064226,-0.01360630493164064,-0.6831145428599434
1042,0.4792239097595215,0.2317356201171875,2.487589936863899,1.850785705204228,0.4667700829697519,-0.247488289642334,-0.6368042316596711
303,-0.1953039276123047,-0.004297705078125,2.61383866740429,1.9580474321820769,0.46654552124105253,0.1910062225341797,-0.655791235222213
1236,-0.02753729248046875,-0.4969226989746094,3.3834700949828056,2.887389869403827,0.46641825004016,-0.4693854064941406,-0.4960802255789787
1813,-0.013473835754394531,0.356870703125,2.353141588909154,1.7794410174651212,0.466287423153001,0.37034453887939456,-0.5737005714440326
1389,-0.3720633728027344,0.07160908203125,2.585294622608551,2.066528258608955,0.46596378759577534,0.4436724548339844,-0.5187663639995961
420,-0.3085634735107422,-0.10406796875,2.6234111686180763,1.9725543008388111,0.46543307380278665,0.20449550476074219,-0.6508568677792652
1717,-0.26698650970458987,0.18633206520080567,4.163599711551297,3.6539001647836775,0.46529135832937496,0.4533185749053955,-0.5096995467676191
1730,-0.005132562255859375,0.363441455078125,2.6646185500529143,2.090658539812363,0.4652768996090457,0.36857401733398437,-0.5739600102405511
72,0.3334432922363281,-0.05623602294921875,2.63695940390802,2.0776434141903852,0.46468434503729406,-0.3896793151855469,-0.5593159897176347
1017,-0.052938372802734376,0.3136806640625,2.626891727163394,2.0526351138070678,0.4641801761754693,0.3666190368652344,-0.5742566133563263
126,0.7614536865234375,0.49308955078125,2.6026739577553157,1.976474457016338,0.46414512407839625,-0.2683641357421875,-0.6261995007389778
532,0.1825580421447754,-0.25091014404296874,2.405099032713645,1.879682436488941,0.4639572680252464,-0.43346818618774413,-0.5254165962247039
592,0.14815111083984375,-0.2020999267578125,3.4799900357905886,2.8958841138376843,0.4638555173986872,-0.35025103759765625,-0.5841059219529043
1110,0.349433837890625,0.10245636596679687,2.5008157150310955,1.86634451236591,0.4635515786492922,-0.24697747192382813,-0.6344712026651855
2040,-0.61595625,-0.2929642333984375,2.6475459334694516,2.0482686835859147,0.463457065016319,0.32299201660156246,-0.5992772498835368
1908,0.5255859008789062,0.26666748046875,2.5146299343492275,1.8854330043244765,0.4629275251802619,-0.2589184204101562,-0.6291969300247511
1806,0.4452995178222656,0.090350537109375,2.757193814516387,2.1767652186648707,0.46288613379128263,-0.3549489807128906,-0.5804285958515161
127,-0.8273181869506836,-0.514148583984375,2.6159085504124255,2.012414216472382,0.4622806113198122,0.3131696029663086,-0.6034943339400436
1294,-0.12242413940429688,-0.3079906433105469,2.558919788728662,1.904973412399712,0.46208079048575285,-0.18556650390625,-0.6539463763289499
1797,0.7589739440917969,0.441604541015625,2.7061659339606448,2.1050948881207288,0.46200974015601604,-0.31736940307617184,-0.601071045839916
403,-0.05096594848632813,-0.11833856201171875,2.734900731009625,2.0586531242911708,0.4618498946456787,-0.06737261352539062,-0.6762476067184542
2121,0.4805079864501953,0.07270625,2.5636511249771896,2.0201245889668793,0.4617233515991618,-0.40780173645019535,-0.5435265360103103
355,-0.9301680694580078,-0.3865491455078125,3.209305673063156,2.8019259181129472,0.4614797992200603,0.5436189239501953,-0.40737975495020873
436,-0.3404116577148438,-0.08458701171875,2.6153855587903863,1.9867601843716227,0.46061611086215737,0.2558246459960938,-0.6286253744187635
2146,0.16336390991210936,0.41405439453125,2.6552526897371624,2.0247437459157185,0.4603872473174123,0.2506904846191406,-0.630508943821444
1650,-0.28675521545410154,-0.05321179428100586,2.6571481243202952,2.0202081194209174,0.46023509941445345,0.23354342117309568,-0.6369400048993779
2194,-0.15568140563964844,0.17099674072265625,2.603746790976794,2.009302951286713,0.4600820898561982,0.3266781463623047,-0.5944438396900811
1957,-0.33467509765625,-0.151841845703125,2.530585572150356,1.877603165349778,0.4598140216108302,0.18283325195312497,-0.6529824068005778
992,-0.6435803649902344,-0.265644482421875,2.443355524593408,1.8809887325693688,0.4590919401041339,0.3779358825683594,-0.5623667920240394
813,-0.6656182312011719,-0.4271970703125,2.527964941700408,1.8937378878513702,0.45908860579353256,0.23842116088867193,-0.634227053849038
985,-0.09813858032226562,0.277463671875,2.5427843926519293,1.9790206456652335,0.4589066142721375,0.3756022521972656,-0.5637637469866958
1995,0.4287930648803711,0.1223732177734375,2.5073683173727743,1.9037150157934957,0.4582904312086001,-0.3064198471069336,-0.6036533015792787
216,-0.7160614471435547,-0.2602618896484375,2.593684479176167,2.093173821153163,0.458264155407365,0.4557995574951172,-0.5005106580230039
566,-0.6324829467773437,-0.305639697265625,2.601323527308542,2.0085664005389408,0.45818752108753275,0.3268432495117187,-0.5927571267696012
1634,0.05953697814941406,0.3164014892578125,2.4013762626550785,1.7751829129289964,0.4580974883081279,0.2568645111083984,-0.6261933497260821
340,0.3184220642089844,-0.09118744049072265,2.41108043724182,1.8722786263524476,0.4580873377580066,-0.409609504699707,-0.5388018108893726
861,-0.38044544067382813,-0.07809302978515625,2.463053224761859,1.8575578315003063,0.4580416516311544,0.3023524108886719,-0.6054953932615526
438,0.22256338195800782,0.584023681640625,2.5273069834090682,1.9553650618175311,0.45777110992046743,0.36146029968261717,-0.5719419215915371
2084,0.07544779357910156,0.26010593872070314,2.775795941652695,2.1249752749815305,0.45766617073343574,0.1846581451416016,-0.6508206666711644
1120,0.5416957977294922,0.41955316162109374,2.6141853627146174,1.9488855389157773,0.4575426791022763,-0.12214263610839843,-0.6652998237988401
164,-0.889086361694336,-0.63075791015625,2.616555943753396,1.9915087325809058,0.4574176050685726,0.2583284515380859,-0.6250472111724901
2166,0.0736882568359375,-0.141037841796875,2.656429800832713,2.0158201215310814,0.4564880586490079,-0.2147260986328125,-0.6406096793016318
801,-0.08232035903930664,0.22982734375,2.47158019450687,1.8723879710131515,0.45646750905198774,0.31214770278930665,-0.5991922234937186
1424,0.4016089782714844,0.1132385009765625,2.4450567253831026,1.8340838370386041,0.45644540246732,-0.2883704772949219,-0.6109728883444985
836,-0.2525493667602539,-0.034415185546875,2.5291628125119687,1.8898119749722582,0.4563520144763606,0.2181341812133789,-0.6393508375397106
685,-0.2801975036621094,-0.0265812255859375,2.4898241813457656,1.8638257981019264,0.45619519232911065,0.2536162780761719,-0.6259983832438392
1545,0.19196805419921875,0.583497021484375,2.4812801487224796,1.9309444967555425,0.45616426204925464,0.39152896728515624,-0.5503356519669371
20,0.32944708251953125,0.28349085693359377,2.5826839952240044,1.908910930775969,0.4560821170458019,-0.04595622558593748,-0.6737730644480353
945,0.789230517578125,0.5031670600891113,2.5048841710277174,1.8933194942512734,0.4558436555912452,-0.28606345748901374,-0.611564676776444
1781,0.44722950439453124,0.08317366943359375,2.7486258865250885,2.180606313777822,0.45518288599309265,-0.3640558349609375,-0.5680195727472666
333,-0.7335573852539062,-0.3093849853515625,2.605808700719655,2.0812147621855757,0.45512102518561104,0.42417239990234373,-0.5245939385340792
19,-0.7368890846252442,-0.34382091064453124,2.5520117280725607,2.0038498190534026,0.4549840678960597,0.3930681739807129,-0.5481619090191581
442,0.1776404571533203,-0.084731103515625,2.6798760060880378,2.0584925000847467,0.4549562973808001,-0.2623715606689453,-0.6213835060032911
1790,-0.14753583984375,0.2090109375,2.4365915679319876,1.8642588133254243,0.45469038642975024,0.35654677734374995,-0.5723327546065633
1624,0.2489683776855469,0.6041279296875,2.594445704700806,2.0215619443882455,0.4543341102080872,0.35515955200195304,-0.5728837603125605
1892,0.028057595825195313,0.2881908203125,2.7228402476744242,2.101022848384797,0.4543261725414781,0.2601332244873047,-0.6218173992896272
487,-0.10688710632324219,-0.25134725341796876,2.546306156729837,1.8881697701940017,0.4540122373810766,-0.14446014709472657,-0.6581363865358354
228,-0.2038179443359375,0.2699413330078125,2.748087415148382,2.2692297092432363,0.4537525553740111,0.47375927734375,-0.47885770590514554
